year,exporter_country_code,importer_country_code,hs_product_code,hs_chapter,hs_description,trade_value_1000usd,trade_value_usd,quantity_metric_tons
2021,757,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),4925.783,4925783.0,8.493
2021,762,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),30.951,30951.0,0.019
2021,764,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),61413.728,61413728.0,103.046
2021,784,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),57778.897,57778897.0,38.825
2021,788,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),1.016,1016.0,0.001
2021,792,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),881.196,881196.0,4.515
2021,804,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),322.814,322814.0,0.143
2021,807,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),0.05,50.0,
2021,818,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),120.849,120849.0,0.076
2021,826,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),16372.598,16372598.0,12.432
2021,842,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),264626.891,264626891.0,198.908
2021,858,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),13.601,13601.0,0.042
2021,780,699,854219,8542,Electronic Integrated Circuits (ICs / Chips),2.131,2131.0,0.014
2021,818,699,854219,8542,Electronic Integrated Circuits (ICs / Chips),45.792,45792.0,
2021,36,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),202.488,202488.0,2.404
2021,40,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),24.721,24721.0,0.076
2021,56,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),1.854,1854.0,0.003
2021,112,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),3.63,3630.0,0.16
2021,124,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),0.425,425.0,0.003
2021,144,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),0.869,869.0,0.01
2021,156,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),46442.524,46442524.0,217.908
2021,178,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),18.042,18042.0,100.0
2021,203,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),0.118,118.0,0.011
2021,208,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),2.983,2983.0,0.004
2021,233,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),122.432,122432.0,0.388
2021,246,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),3.177,3177.0,0.117
2021,251,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),125.948,125948.0,0.853
2021,276,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),1046.389,1046388.9999999999,7.726
2021,344,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),2925.911,2925911.0,150.945
2021,348,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),2.639,2639.0,0.008
2021,372,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),134.059,134059.0,0.064
2021,376,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),1026.78,1026780.0,0.002
2021,380,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),5.654,5654.0,0.042
2021,392,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),237.59,237590.0,0.095
2021,410,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),16.14,16140.0,0.011
2021,458,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),680.814,680814.0,12.665
2021,484,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),0.182,182.0,0.003
2021,490,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),76.72,76720.0,1.086
2021,528,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),46.735,46735.0,0.114
2021,554,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),1.2,1200.0,
2021,579,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),8.166,8166.0,0.01
2021,608,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),521.204,521203.99999999994,
2021,616,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),53.263,53263.0,0.394
2021,642,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),0.012,12.0,0.001
2021,643,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),9.016,9016.0,0.018
2021,682,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),13.042,13042.0,0.393
2021,702,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),2626.605,2626605.0,331.587
2021,703,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),0.078,78.0,0.003
2021,704,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),32.497,32497.0,0.149
2021,705,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),9.37,9370.0,0.045
2021,710,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),1.493,1493.0,0.011
2021,724,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),15.337,15337.0,0.107
2021,748,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),0.177,177.0,0.001
2021,752,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),2.527,2527.0,0.128
2021,757,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),59.075,59075.0,0.348
2021,764,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),123.512,123512.0,3.97
2021,784,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),68.574,68574.0,0.959
2021,792,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),6.583,6583.0,0.019
2021,826,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),292.093,292093.0,2.726
2021,842,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),2493.479,2493479.0,5.329
2022,40,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),1.264,1264.0,0.001
2022,56,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),47.1,47100.0,0.176
2022,100,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),71.277,71277.0,0.003
2022,124,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),89.987,89987.0,0.595
2022,156,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),177965.194,177965194.0,3938.026
2022,208,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),19.104,19104.0,0.007
2022,251,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),3.408,3408.0,0.037
2022,276,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),222.929,222929.0,3.411
2022,344,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),54.087,54087.0,0.235
2022,348,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),0.212,212.0,0.004
2022,376,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),22.289,22289.0,0.049
2022,380,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),3.859,3859.0,0.095
2022,392,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),165.069,165069.0,0.149
2022,410,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),27.352,27352.0,0.003
2022,458,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),233.554,233554.0,0.631
2022,490,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),27.411,27411.0,0.026
2022,528,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),17.897,17897.0,0.141
2022,579,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),0.811,811.0,0.04
2022,616,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),24.821,24821.0,0.001
2022,642,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),0.061,61.0,0.022
2022,643,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),1.731,1731.0,0.038
2022,702,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),785.147,785147.0,7.833
2022,703,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),0.552,552.0,0.004
2022,724,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),1.063,1063.0,
2022,752,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),37.571,37571.0,0.053
2022,757,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),265.623,265623.0,0.01
2022,764,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),0.221,221.0,0.073
2022,792,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),19.401,19401.0,0.141
2022,826,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),93.114,93114.0,0.206
2022,842,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),846.404,846404.0,0.477
2022,28,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),28.738,28738.0,
2022,31,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),3.975,3975.0,
2022,36,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),375.008,375008.0,0.005
2022,40,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),1419.845,1419845.0,1.406
2022,56,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),4307.159,4307159.0,1.423
2022,60,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),49.598,49598.0,
2022,64,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),0.988,988.0,3.64
2022,72,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),0.398,398.0,0.015
2022,76,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),6088.726,6088726.0,0.858
2022,96,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),0.022,22.0,
2022,100,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),343.738,343738.0,0.372
2022,104,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),2.225,2225.0,
2022,112,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),484.014,484014.0,
2022,116,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),373.617,373617.0,1.496
2022,120,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),30.954,30954.0,
2022,124,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),3150.563,3150563.0,0.754
2022,136,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),0.042,42.0,
2022,144,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),102.239,102239.0,0.041
2022,148,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),18.761,18761.0,
2022,152,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),9.973,9973.0,26.45
2022,156,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),4995931.115,4995931115.0,330.537
2022,170,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),41.718,41718.0,0.105
2022,188,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),453.895,453895.0,1.339
2022,191,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),2.284,2284.0,0.001
2022,203,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),1792.539,1792539.0,1.443
2022,208,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),1731.953,1731953.0,0.296
2022,233,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),94.437,94437.0,1.07
2022,246,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),191530.85,191530850.0,31.487
2022,251,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),20456.257,20456257.0,4.235
2022,266,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),1.079,1079.0,0.001
2022,276,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),72538.469,72538469.0,4401.946
2022,288,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),14.235,14235.0,
2022,300,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),389.552,389552.0,134.538
2022,340,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),23.824,23824.0,
2022,344,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),3966938.644,3966938644.0,690.1
2022,348,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),4169.044,4169044.0,2.057
2022,352,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),0.457,457.0,
2022,360,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),7843.624,7843624.0,2.289
2022,364,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),1.738,1738.0,
2022,372,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),735257.305,735257305.0,45.675
2022,376,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),92954.069,92954069.0,6.188
2022,380,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),3497.32,3497320.0,2024.726
2022,388,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),38.265,38265.0,
2022,392,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),204409.202,204409202.0,1.82
2022,408,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),0.075,75.0,
2022,410,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),2246354.217,2246354217.0,404.376
2022,422,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),4.456,4456.0,0.12
2022,428,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),73.095,73095.0,0.061
2022,440,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),347.697,347697.0,1051.339
2022,442,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),11.851,11851.0,0.042
2022,446,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),1062.738,1062738.0,
2022,458,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),123147.274,123147274.0,65.732
2022,470,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),4121.508,4121508.0,0.934
2022,480,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),1358.383,1358383.0,0.049
2022,484,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),4178.783,4178783.0000000005,0.354
2022,490,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),996095.517,996095517.0,61.358
2022,498,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),1.697,1697.0,
2022,504,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),157.928,157928.0,10.019
2022,512,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),35892.487,35892487.0,
2022,516,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),0.001,1.0,
2022,528,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),65554.701,65554701.0,31.254
2022,531,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),23.804,23804.0,
2022,554,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),58.268,58268.0,
2022,570,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),1.114,1114.0,
2022,579,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),370.842,370842.0,0.273
2022,584,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),56.809,56809.0,
2022,604,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),0.241,241.0,
2022,608,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),62840.937,62840937.0,11.39
2022,616,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),1081.168,1081168.0,621.111
2022,620,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),507.967,507967.0,481.413
2022,634,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),188.219,188219.0,0.078
2022,642,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),1678.704,1678704.0,1.293
2022,643,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),37.335,37335.0,
2022,682,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),0.009,9.0,
2022,686,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),39.253,39253.0,0.002
2022,702,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),1552291.344,1552291344.0,126.707
2022,703,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),44.817,44817.0,0.183
2022,704,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),144327.238,144327238.0,28.723
2022,705,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),125.01,125010.0,0.341
2022,710,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),17.447,17447.0,0.001
2022,724,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),294.123,294123.0,2.111
2022,748,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),98.88,98880.0,
2022,752,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),4435.606,4435606.0,3.606
2022,757,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),5582.086,5582086.0,10.544
2022,764,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),53224.625,53224625.0,16.277
2022,784,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),50974.367,50974367.0,28.591
2022,788,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),0.095,95.0,0.001
2022,792,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),1225.723,1225723.0,2.675
2022,804,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),27.5,27500.0,0.008
2022,807,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),16.676,16676.0,0.009
2022,818,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),408.091,408091.0,
2022,826,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),46407.893,46407893.0,10.617
2022,834,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),8.1,8100.0,20.083
2022,842,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),287182.651,287182651.0,75.367
2022,882,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),5707.812,5707812.0,
2022,36,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),20.377,20377.0,0.078
2022,40,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),35.15,35150.0,0.347
2022,50,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),0.07,70.0,
2022,56,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),34.411,34411.0,0.26
2022,72,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),0.025,25.0,
2022,76,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),68.133,68133.0,2.785
2022,100,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),0.755,755.0,0.003
2022,112,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),0.745,745.0,0.001
2022,124,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),581.106,581106.0,3.757
2022,144,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),61.396,61396.0,0.167
2022,156,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),36740.647,36740647.0,365.128
2022,170,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),0.607,607.0,0.004
2022,191,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),1.921,1921.0,0.001
2022,203,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),30.474,30474.0,1.092
2022,208,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),25.204,25204.0,0.157
2022,246,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),33.104,33104.0,0.684
2022,251,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),1547.829,1547829.0,290.122
2022,276,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),3174.935,3174935.0,20.075
2022,344,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),14940.565,14940565.0,230.898
2022,348,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),107.298,107298.0,0.155
2022,360,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),30.396,30396.0,0.401
2022,372,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),527.481,527481.0,3.697
2022,376,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),2913.517,2913517.0,0.794
2022,380,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),234.473,234473.0,1.292
2022,392,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),307.214,307214.0,2.412
2022,410,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),1813.322,1813322.0,3.043
2022,440,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),5.739,5739.0,0.04
2022,442,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),8.637,8637.0,0.058
2022,458,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),6282.746,6282746.0,53.003
2022,462,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),0.002,2.0,
2022,484,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),73.718,73718.0,0.511
2022,490,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),187169.936,187169936.0,843.285
2022,528,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),361.721,361721.0,8.18
2022,554,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),0.58,580.0,0.002
2022,579,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),2.587,2587.0,0.004
2022,608,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),3.878,3878.0,0.026
2022,616,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),126.167,126167.0,0.647
2022,620,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),50.138,50138.0,0.385
2022,634,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),27.22,27220.0,0.189
2022,642,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),99.004,99004.0,4.862
2022,682,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),5.476,5476.0,0.164
2022,686,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),0.148,148.0,0.001
2022,702,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),11827.183,11827183.0,124.876
2022,703,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),183.356,183356.0,0.595
2022,704,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),127.915,127915.0,0.28
2022,710,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),6.163,6163.0,0.027
2022,724,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),495.701,495701.0,2.65
2022,748,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),21.957,21957.0,0.152
2022,752,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),143.383,143383.0,1.167
2022,757,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),296.983,296983.0,0.53
2022,764,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),16472.168,16472168.000000002,116.774
2022,784,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),876.376,876376.0,5.481
2022,792,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),44.763,44763.0,0.713
2022,804,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),0.022,22.0,
2022,826,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),783.468,783468.0,4.874
2022,842,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),30099.488,30099488.0,190.561
2023,36,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),1.007,1006.9999999999999,0.002
2023,56,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),94.279,94279.0,0.01
2023,100,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),143.086,143086.0,0.005
2023,124,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),57.822,57822.0,0.04
2023,156,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),327660.955,327660955.0,9529.849
2023,208,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),58.315,58315.0,0.121
2023,251,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),4.622,4622.0,0.181
2023,276,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),336.293,336293.0,2.003
2023,288,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),0.002,2.0,0.001
2023,344,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),342.02,342020.0,20.052
2023,372,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),2.401,2401.0,0.005
2023,376,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),29.024,29024.0,0.037
2023,380,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),18.099,18099.0,0.096
2023,392,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),249.065,249065.0,0.409
2023,410,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),2.873,2873.0,0.017
2023,442,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),0.011,11.0,0.003
2023,458,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),260.81,260810.0,0.04
2023,490,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),318.536,318536.0,0.076
2023,528,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),9.395,9395.0,0.005
2023,579,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),18.703,18703.0,1.141
2023,616,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),9.568,9568.0,0.025
2023,702,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),11.455,11455.0,4.242
2023,710,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),0.445,445.0,0.01
2023,724,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),1.243,1243.0,
2023,757,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),720.542,720542.0,0.038
2023,784,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),4.803,4803.0,0.115
2023,792,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),3.579,3579.0,1.313
2023,804,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),9.73,9730.0,0.014
2023,826,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),133.26,133260.0,0.081
2023,842,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),1129.117,1129117.0,0.757
2023,8,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),7.253,7253.0,0.004
2023,12,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),2.608,2608.0,0.001
2023,16,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),10.8,10800.0,0.006
2023,20,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),43.339,43339.0,0.024
2023,36,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),266.157,266157.0,0.127
2023,40,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),2455.572,2455572.0,2.497
2023,52,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),0.67,670.0,
2023,56,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),1808.813,1808813.0,4.795
2023,70,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),9.364,9364.0,0.005
2023,76,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),3276.784,3276784.0,0.802
2023,100,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),463.416,463416.0,0.283
2023,104,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),178.262,178262.0,0.098
2023,112,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),910.031,910031.0,0.5
2023,116,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),491.045,491045.0,1.288
2023,124,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),4755.101,4755101.0,6.801
2023,136,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),0.011,11.0,
